铁甲飞天侠,3.3万,,,1972年10月4日,"['科幻', '热血']",231,853,"已完结, 全26话",0,,主题歌演出：水木一郎\n音响监督：山田悦司\n系列构成：田村多津夫\n美术监督：椋尾篁\n
棺姬嘉依卡（僅限港澳台地區）,3.4万,,,2014年4月9日,"['小说改', '战斗', '魔法', '冒险']",1422,2.1万,"已完结, 全12话",0,阿卡莉·亚裘拉：原優子\n托鲁·亚裘拉：間島淳司、寺崎裕香\n嘉依卡·托勒庞特：安済知佳\n薇薇：野水伊織\n芷依塔·布鲁萨斯可：幸田夢波\nニコライ・アフトトル：佐藤健輔\n嘉依卡·布芙丹：藏合紗恵子\n李奥..,脚本：土屋理敬、待田堂子\n导演：増井壮一\n原作：榊一郎\n分镜：寺岡巌、大橋誉志光、難波日登志、増井壮一、小林孝志\n
虎子,3.4万,9.3,104,2008年10月1日,['日常'],1231,1.8万,"已完结, 全13话",0,能乃村步巳：平野綾\n伊井冢龙姬：根谷美智子\n上下山虎子：折笠富美子\n早乙女雀：長谷優里奈\n古囃 独楽：五十嵐浩子\n杏藤 子子：藤田昌代\n八木 优希：後藤夕貴\n上下山 鬼百合：笠原弘子\n战国 狮狮丸..,脚本：富沢義彦\n导演：福田道生\n人物设定：太田恵子\n演出：福田道生、斉藤啓也\n分镜：福田道生\n音乐：藤澤健至、水谷広実、高梨康治\n
快餐厅之恋 ,3.4万,,,1999年12月18日,"['游戏改', '恋爱']",416,9574,"已完结, 全6话",0,日野森梓:長崎みなみ\n日野森 美奈:及川ひとみ\n双叶凉子:津野田なるみ\n皆瀬 葵:ならはしみき\n榎本 つかさ:栗原みきこ,导演: 影山楙倫\n脚本: 影山楙倫\n分镜: 影山楙倫\n演出: 安東信悦\n音乐: 松下一也\n人物设定: 佐藤淳\n色彩设计: 宮川はれみ\n作画监督: 佐藤淳\n摄影监督: 沖野雅英\n音响监督: 本田保則\n音效: 庄司雅弘\n动画制作: アームス
商人之星的小比索,3.4万,,,2017年4月3日,['泡面'],261,1417,"已完结, 全12话",0,比索：原涼子\n卢布：江口拓也\n马克：桜井敏治\n国王：西前忠久\n皮拉特：関山美沙紀,脚本：青池良輔\n导演：青池良輔\n
碧奇魂,3.4万,,,1994年10月5日,['奇幻'],480,2969,"已完结, 全26话",0,藤宫红叶：林原惠美\n泽口小梅：三石琴乃\n竹内凉子：折笠爱\n草剃 护：井上和彦\n国木田枫：弥生みつき\n八重樫良树：上田佑司\n山咲 樱：玉川纱己子\n杉下俊一：难波圭一\nムラクモ（残云）：中田让治,导演:神谷純\n人物设定:後藤隆幸、黄瀬和哉\n原作:高田裕三\n演出:加戸誉夫、貞光紳也\n分镜:加戸誉夫、貞光紳也\n音乐:川井憲次\n
无责任舰长,3.4万,,,1993年1月25日,"['科幻', '冒险']",936,3990,"已完结, 全26话",0,ジャスティ・ウエキ・タイラー：辻谷耕史\nマコト・ヤマモト：速水奨\nアザリン・ド・エル・クラン・ライクン：笠原弘子\nハロルド・カトリ：成田剣\nユミ・ハナー：金井美香\nコジロー・サカイ：岩田光央\nル・..,原作： 吉岡平\n导演： 真下耕一\n脚本： 川崎ヒロユキ、渡辺麻実、木村直人、金巻兼一\n分镜： 真下耕一、高村彰\n演出： 真下耕一、高村彰\n音乐： 川井憲次\n系列构成： 川崎ヒロユキ\n作画监督： 平田智浩、村田俊治、磯野智、横山彰利、鈴木俊二、井口忠一、黄瀬和哉、土器手司、湖川友謙、高木弘樹\n机械设定： 伊藤浩二（ラアルゴン帝国） 増尾昭一（惑星連合宇宙軍）\n原画： 村田俊治、吉成鋼、松本憲生、湖川友謙、阿部卓司\n特效： 村上正博\n动画制作： タツノコプロダクション\n人物设定： 平田智浩\n美术监督： 佐藤勝（プロダクションアイ）\n色彩设计： 池さゆり
落语天女,3.5万,,,2006年1月5日,"['萌系', '历史', '科幻', '日常']",244,1.2万,"已完结, 全12话",0,月岛唯：後藤沙緒里\n飞鸟山雅：小島幸子\n谷中妙：沢城みゆき\n小石川铃：清水愛\n千石凉：小林ゆう\n内藤晶：野田順子\n,导演：高本宣弘\n人物设定：大島美和\n音响监督：高桑一\n作画监督：岡野幸男、大島美和\n分镜：柳沢テツヤ\n动画制作：ティー・エヌ・ケー\n音乐：市川淳\n
歌舞伎町夏洛克（僅限港澳台地區）,3.5万,,,2019年10月12日,"['原创', '冒险', '推理']",534,2957,"连载中, 每周六 01:55更新",0,夏洛克・福尔摩斯：小西克幸\n约翰・H・华生：中村悠一\n詹姆斯·莫里亞蒂：山下誠一郎\n京極冬人：齊藤壯馬\n瑪麗·摩斯坦：東山奈央\n魯西·摩斯坦：東內麻裡子\n蜜雪兒·貝爾蒙：青山穰\n小林寅太郎：橘龍丸\n赫德森夫人：諏訪部順一\n義雄：田村睦心\n憐子：本渡楓,監督：吉村愛\n總編劇：岸本卓\n角色設計 \u002F 總作畫監督：矢萩利幸\n道具設計：清池奈保 \u002F 津阪美織 \u002F 久原陽子\n色彩設計：藤田惠裡香\n美術設定：金平和茂\n美術監督：片平真司（STUDIO ACANTHUS）\n3D監督：磯部兼士（LandQ studios）\n特殊效果：村上正博\n2Dworks：濱中亞希子\n攝影監督：荒幡和也\n動態圖形：大城丈宗\n編輯：濱宇津妙子\n音響監督：長崎行男\n音樂：伊賀拓郎\n動畫製作：Production I.G
排球少年 烏野高校 VS 白鳥澤學園高校（僅限港澳台地區）  ,3.5万,9.8,374,2016年10月7日,"['漫画改', '热血', '运动', '社团']",1671,1.9万,"已完结, 全10话",0,日向翔陽：村瀨步\n影山飛雄：石川界人\n澤村大地：日野聰\n菅原孝支：入野自由\n田中龍之介：林勇\n東峰旭：細谷佳正\n西谷夕：岡本信彥\n月島螢：內山昂輝\n山口忠：齊藤壯馬\n緣下力：增田俊樹\n清水潔子：名冢佳織\n谷地仁花：諸星堇\n武田壹鐵：神谷浩史\n烏養系心：田中壹成\n牛島若利：竹內良太\n天童覺：木村昴\n五色工：土屋神葉\n白布賢二郎：豐永利行\n大平獅音：丹澤晃之\n瀨見英太：寺島拓篤\n山形隼人：福田賢二\n川西太壹：大森大樹\n鷲匠鍛治：中尾隆聖,原作：古館春壹\n監督：滿仲勸\n副監督：石川真理子\n系列構成：岸本卓\n角色設計：岸田隆宏\n總作畫監督：千葉崇洋、八尋裕子\n音響監督：菊田浩巳\n音樂：林友樹、橘麻美\n動畫制作：Production I.G
咪咪流浪记,3.5万,,,1977年10月2日,"['治愈', '时泪', '冒险']",655,2477,"已完结, 全51话",0,,脚本：伊東恒久\n导演：出崎統\n原画：なかじまちゅうじ\n原作：Hector Malot\n演出：出崎統\n作画监督：杉野昭夫\n分镜：出崎統\n美术监督：小林七郎\n音乐：渡辺岳夫\n
希曼的新冒险,3.6万,,,1990年9月10日,"['科幻', '时泪', '冒险']",142,2715,"已完结, 全65话",0,,
河童的饲养方法,3.6万,,,2005年10月4日,['萌系'],848,6129,"已完结, 全6话",0,我：萩原圣人\nかあたん：神崎ちろ,导演：宮崎なぎさ\n系列构成：宮崎なぎさ\n
非槍人生（僅限台灣地區）,3.6万,,,2019年10月11日,"['漫画改', '科幻', '冒险']",412,3767,"连载中, 每周五 02:00更新",0,乾十三：諏訪部順一\n荒吐鐵朗：山下大輝\n瑪麗·斯坦柏格：沼倉愛美\n奧莉薇·范德貝爾梅：日笠陽子\n庫洛然·馮·沃爾夫：內田夕夜\n麥加阿姆德齋時定：堀內賢雄\n派帕：水瀨祈\n賽文：三瓶由布子\n休·坎甯安：上田耀司\n克莉絲蒂娜松崎：江原正士\n斯卡蕾特·高斯林：高野麻裡佳,原作：烏丸匡（集英社《Ultra Jump》連載）\n監督：伊藤尚往\n總編劇：菅原雪繪\n角色設計：筱雅律\n機械設計：出雲重機\n道具設計：竹內杏子\n總作畫監督：筱雅律、土屋圭\n色彩設計：堀川佳典\nCG製作：Cyclone Graphics\n影像演出 \u002F VFX Supervisor：加藤道哉\nCG監督：設樂友久\n攝影監督：川下裕樹、井關大智\n編輯：木村佳史子\n音樂：川井憲次\n音響監督：鄉文裕貴\n音響效果：山谷尚人\n音響製作：grooove\n音樂製作：Good Smile Film\n製片方：EGG FIRM\n動畫製作：MADHOUSE\n製作：NGL PROJECT
格斗美神·武龙,3.6万,,,2005年10月1日,['热血'],364,3004,"已完结, 全25话",0,毛兰：山崎和佳奈\n毛混：青野武\n曹春杨：皆川纯子\n曹铃音：早水リサ\n曹德兴：石冢运升\n镝木拓郎：上田佑司\n大场政夫：阪口周平\n八木めぐみ：水田わさび,脚本：菅良幸\n人物设定：岩佐裕子\n原作：石川優吾\n系列构成：菅良幸\n色彩设计：海鋒重信\n演出：谷田部勝義、小坂春女\n分镜：谷田部勝義\n音乐：池田大介\n
超机甲发明小子,3.6万,,,1999年2月5日,['少儿'],124,2140,"已完结, 全21话",0,,导演：石踊宏\n人物设定：野田康行\n演出：山本裕介、渡辺健一郎\n分镜：山本裕介、横田和善、渡辺健一郎\n动画制作：スタジオコメット\n
轰烈弹珠人,3.6万,,,2006年1月9日,['战斗'],94,1242,"已完结, 全50话",0,玉贺 必人：笹岛かほる\n藏木 古道：高乃丽\n仙堂 娜娜：神田朱未\n月野 金太：福圆美里\n真田 铳兵卫：小山力也、松本さち（少年）,脚本：富田祐弘\n导演：奥村よしあき\n系列构成：富田祐弘\n製作：テレビ東京、d-rights、読売広告社\n
骇客时空  黄昏的腕轮传说,3.6万,,,2003年1月8日,"['科幻', '穿越', '冒险']",570,9290,"已完结, 全12话",0,国崎玲奈：中原麻衣\n国崎秀悟：皆川純子,导演：真下耕一、澤井幸次\n脚本：大和屋暁\n分镜：黒澤雅之、川面真也、有江勇樹\n演出：黒澤雅之、川面真也、有江勇樹\n音乐：上野洋子、吉野裕司\n人物原案：貞本義行\n人物设定：菊地洋子\n系列构成：西園悟\n原画：なかじまちゅうじ\n主题歌演出：ROUND TABLE featuring Nino\n特效：村上正博\n动画制作：BeeTrain\n总导演：真下耕一
豹头王传说,3.7万,,,2009年4月5日,"['奇幻', '热血']",829,2.3万,"已完结, 全26话",0,イシュトヴァーン：浅沼晋太郎\nレムス：代永翼\nリンダ：中原麻衣\nグイン：堀内賢雄\nブルク：御園行洋\nモーリス：利根健太朗\nビウィス：橋詰知久\nヌヌス：タンゲリヌス：高橋研二\n,脚本：米村正二\n导演：若林厚史\n原作：栗本薫\n人物原案：皇なつき\n演出：青柳宏宜、梅本唯、秦義人\n分镜：若林厚史\n音乐：植松伸夫\n
苍之流星SPT雷兹纳,3.7万,,,1985年10月3日,"['科幻', '热血']",549,2953,"已完结, 全38话",0,阿尔巴特罗·纳鲁·飞鸟英二：井上和彦\n安娜·斯蒂芬尼：江森浩子\n西蒙尼·露夫拉恩：平野　文\n戴卫德·鲁瑟福特：梅津秀行\n罗安·迪米特里奇：鸟海胜美\n阿瑟·卡明斯·究尼亚：鹿股裕司\n伊莉莎贝斯·克蕾..,原作： 伊东恒久、高橋良輔\n导演： 高橋良輔\n脚本： 平野靖士、星山博之、五武冬史、伊东恒久、遠藤明範、高橋良輔\n分镜： 谷田部勝義、滝沢敏文、高橋良輔、アミノテツロー、知吹愛弓\n演出： 谷田部勝義、加瀬充子、今西隆志、アミノテツロー、高橋良輔、江上潔\n音乐： 乾裕樹\n人物设定： 谷口守泰\n作画监督： 沖浦啓之、本橋秀之、谷口守泰、吉田徹\n机械设定： 大河原邦男\n原画： 寺東克己、佐久間信一、沖浦啓之、黄瀬和哉\n原案： 矢立肇\n制作管理： 渡辺信一郎\n音响监督： 浦上靖夫\n补间动画： 川元利浩、木村貴宏\n制作： 日本サンライズ\n动画制作： サンライズ
御宅族的錄影帶,3.7万,,,1991年1月1日,['日常'],780,4326,"已完结, 全1话",0,,
激战奥雷卡,3.7万,,,2014年4月7日,"['热血', '战斗']",116,1.6万,"已完结, 全51话",0,俺牙火：村中知\n内木德太：丰崎爱生\n仓田岩铁：矢野龙太\n可洛龙：金田朋子\n潘多拉：坂口候一,脚本：江夏由結\n原画：湖川友謙\n演出：孫承希\n作画监督：湖川友謙\n分镜：孫承希\n美术监督：小倉宏昌\n
蒼天之拳 REGENESIS 第二季（僅限港澳台地區）,3.7万,,,2018年10月2日,"['热血', '战斗']",881,8926,"已完结, 全12话",0,霞拳志郎：山寺宏一\n艾莉卡·阿倫特：上坂堇\n流飛燕：子安武人\n雅薩卡：佐藤節次\n西梅翁·納吉特：杉田智和\n希姆卡：小山力也\n潘玉玲：冬馬由美\n葉：檜山修之\n葉子英：渡邊明乃\n霞羅門：榎木淳彌\n夏爾·德·基斯：置鯰龍太郎\n潘光琳：谷昌樹\n流緋鶴：小林優\n田樂傳：島田敏\n河馬超：堂坂晃三,原作：漫画「蒼天の拳」\n監督：鹿住朗生\n系列構成：尾崎悟史\n角色設計：勅使河原一馬／佐藤宏美\n美术监督：吉岡誠子\n色彩设计：梅崎ひろこ\n攝影監督：中村圭介\n編集：田部季美／佐久間達也\n音響監督：高寺たけし\n音樂：西村麻聡 （FENCE OF DEFENSE）\n动画制作：ポリゴン・ピクチュアズ（Polygon Pictures）
超时空骑团,3.7万,,,1984年4月15日,"['科幻', '热血']",384,2859,"已完结, 全23话",0,珍妮：富沢美智恵\n路人：飛田展男\n,人物设定：北爪宏幸、湖川友謙\n人物原案：湖川友謙\n系列构成：鳥海尽三\n演出：長谷川康雄\n分镜：長谷川康雄\n动画制作：タツノコプロ\n系列监督：長谷川康雄\n
贤治之春,3.8万,,,1996年12月14日,[''],1248,1.2万,"已完结, 全1话",0,佐野史郎：Kenji Miyazawa\nMariko Kouda：Toshi\n大冢周夫：Kenji's father,脚本：河森正治\n导演：河森正治\n人物设定：岸田隆宏\n摄影监督：野口肇\n色彩设计：一瀬美代子\n演出：佐藤英一\n作画监督：岸田隆宏\n美术监督：大野広司\n音乐：上々颱風\n
YAT安心！宇宙旅行,3.8万,,,1996年10月6日,['科幻'],309,1921,"已完结, 全50话",0,星渡 ゴロー：くまいもとこ\n天上院 桂：椎名へきる\nヤマモト カオル：梁田清之\nウッチー：鈴木勝美\nカナビー：山口勝平,原案：西川伸司\n监督：難波日登志\n系列构成：林民夫\n角色设计：工藤裕加\n色彩设计：斉藤裕子\n美术监督：明石聖子\n音响监督：岩浪美和\n音乐：川井憲次\n編集：古川雅士\n动画制作：グループ・タック\n制作・著作：NHK・NHKエンタープライズ21
无敌王,3.8万,,,2000年10月14日,['热血'],148,1628,"已完结, 全22话",0,神威章：福山润\n雨龙华菜：林原めぐみ\n神威哀：真田麻美\nゴン：涉谷茂\n雨龙冴：根谷美智子\n神威权太郎：长岛雄一\n雨龙良子：さとうあい\n甲斐童梦：椎名へきる\n牧之原刃：石川英郎,导演： 渡部高志\n分镜： 渡部高志、奥野浩行、成田歳法、則座誠\n演出： 渡部高志、奥野浩行、成田歳法、則座誠\n作画监督： 松本卓也\n播放结束： 2001年3月24日\n原作： ガンジス企画室\n監督： 渡部高志\nシリーズ構成： 長谷川勝己\nキャラクターデザイン： 宮田奈保美\nメカニックデザイン： 中原れい\n音楽： 川井憲次\nアニメーション制作： イージーフイルム
钢铁杰克,3.9万,,,1975年10月5日,"['科幻', '热血']",136,1481,"已完结, 全46话",0,宙：古谷\n美和：吉田理保子,原作： 永井豪・安田達矢とダイナミック企画\n播放电视台： NET（現：テレビ朝日）\n放送结束： 1976年8月29日\n監督： 明比正行（※チーフディレクター名義）\n脚本： 山浦弘靖、藤川桂介、安藤豊弘\nキャラクターデザイン： 中村一夫（※キャラクター設計名義）\n音楽： 渡辺宙明\nアニメーション制作： 東映動画\n製作： 東映動画、NET、ジャパド
田中君總是如此慵懶（僅限港澳台地區） ,3.9万,9.7,182,2016年4月9日,"['漫画改', '搞笑', '日常', '校园']",2062,1.9万,"已完结, 全12话",0,田中：小野賢章\n太田：細谷佳正\n宮野：高森奈津美\n白石：小岩井小鳥\n越前：諏訪彩花\n莉乃：悠木碧\n早夜：東山奈央\n志村：興津和幸,導演: 川面真也\n腳本: 面出明美\n分鏡: 川面真也、相澤昌弘、小林敦、澤井幸次、新留俊哉、金﨑貴臣、黒澤雅之、二瓶勇一、岩崎良明\n演出: 川面真也、相澤昌弘、小林敦、反裡小也、伊部勇志、福多潤、伊藤史夫、金子伸吾\n音樂: 水谷広実\n人物設定: 飯塚晴子\n系列構成: 面出明美\n美術監督: 栗林大貴\n色彩設計: 重冨英里\n總作畫監督: 飯塚晴子、大塚舞、小松原聖\n作畫監督: 金弼康、堤谷典子、木下ゆうき、竹森由加、飯塚晴子、平田和也、小野田将人、正木優太、桜井正明、滝本祥子、鳥山冬美、柳瀬譲二\n攝影監督: 佐藤敦\n道具設計: 大塚舞\n背景美術: 草薙\n剪輯: 坪根健太郎\n企畫: 丸山博雄\n音響監督: 亀山俊樹\n製片人: 前田俊博\n動畫製作: SILVER LINK.\nCG 導演: 須藤悠\n美術設計: 綱頭瑛子
陆奥圆明流外传 修罗之刻,3.9万,,,2004年4月6日,"['历史', '热血']",662,5557,"已完结, 全26话",0,,
向阳素描×365,3.9万,9.7,155,2008年7月3日,"['萌系', '日常', '治愈']",1327,6.5万,"已完结, 全14话",0,由乃：阿澄佳奈\n沙英：新谷良子\nヒロ：後藤邑子\n宮子：水橋かおり\n房东：沢城みゆき\n智花：釘宮理恵\n吉野屋：松来未祐\n夏目：福圓美里\n校长：チョー\n,原作： 蒼樹うめ\n导演： 新房昭之\n脚本： 大嶋実句、与口奈津江、長谷川菜穂子\n分镜： 新房昭之、福田道生、石倉賢一、尾石達也、大沼心\n演出： 大沼心、板村智幸、宮本幸裕、尾石達也、石倉賢一\n音乐： 菊谷知樹\n人物设定： 伊藤良明\n系列构成： 与口奈津江、長谷川菜穂子\n美术监督： 飯島寿治\n色彩设计： 滝沢いづみ\n总作画监督： 伊藤良明\n作画监督： 潮月一也\n摄影监督： 江藤慎一郎\n原画： 阿部厳一朗、竹井正樹、砂田茂樹、尾石達也、伊藤良明、今村亮、潮月一也、赤井俊文、雨宮哲\n助理制片人： 大嶋実句\n主题歌作曲： Tatsh\n系列监督： 尾石達也\n音响监督： 亀山俊樹\n特效： 酒井基\n制作： ムービック、Aniplex、TBS\n音乐制作： 伊藤善之、ランティス、斎藤滋
重装甲少女组,3.9万,,,1994年7月8日,"['科幻', '战斗']",998,3619,"已完结, 全13话",0,美克：吉田小南美\n广播：鈴木勝美\n,脚本：平野靖士、河原ゆうじ\n导演：新房昭之\n分镜：阿部記之、高橋ナオヒト、浦田保則、鈴木行、中山勝一、新房昭之\n
苏希的动物园,3.9万,,,2011年4月4日,"['日常', '少儿', '治愈']",852,2299,"已完结, 全10话",0,,
格斗小霸王,4万,,,1999年10月5日,['奇幻'],276,2074,"已完结, 全26话",0,爆：石田彰\n凯：神谷浩史\n粉红：川上伦子\n炎：松本保典\n塔尔塔尼恩：石村知子\n阿里巴巴：浅川悠,脚本：吉村清子\n导演：鈴木行\n原作：柴田亜美\n演出：則座誠、カサヰケンイチ、成田歳法、畠山茂樹\n分镜：畠山茂樹\n音乐：渡部チェル\n
弹道,4万,,,2004年4月3日,"['热血', '运动']",282,1997,"已完结, 全26话",0,,导演：大森英敏\n人物设定：大森英敏\n系列构成：木村暢\n演出：静野孔文、横田和善\n制片人：東不可止\n分镜：静野孔文、横田和善\n
超电动机器人 铁人28号FX,4万,,,1992年4月5日,"['科幻', '热血']",76,8486,"已完结, 全47话",0,金田正人：沼田祐介\n金田正太郎：田中秀幸\n金田阳子：折笠爱\n司元一：立木文彦\n光瀬双叶：小樱悦子\n夏树三郎：草尾毅,放送开始： 1992年4月5日\n原作： 横山光輝\n分镜： 西村純二、元永慶太郎、長岡康史\n演出： 元永慶太郎、長岡康史\n别名： 无敌大铁人\n播放电视台： 日本テレビ系\n播放结束： 1993年3月30日\nシリーズ構成： 園田英樹\nキャラクターデザイン： 本橋秀之\nメカニックデザイン： 創一機、村田護郎\n製作： ASATSU、東京ムービー新社
魔法战士李维,4万,,,2001年4月3日,"['搞笑', '奇幻']",844,7267,"已完结, 全24话",0,李维：小西克幸\n梅莉莎：井上喜久子\n米蕾儿：川上とも子\n吉妮：高山みなみ\n雷纳得：三木眞一郎\n,脚本：高山治郎、大和屋暁、千葉克彦、岸間信明\n导演：湖山禎崇\n原作：水野良\n分镜：葛谷直行、湖山禎崇、まつもとよしひさ\n
先驱少女的日常茶饭事,4万,,,2017年8月3日,[''],326,3574,连载中,0,芭拉拉：爱德华兹\n卡伦：麦罗拉,
甜蜜偶像,4万,,,2006年10月2日,"['日常', '偶像']",146,2.1万,"已完结, 全13话",0,野々宮舞：桃井はるこ\n北条比奈：茅原実里\n广播：川崎恵理子\n榊　瑞树：野川樱\n桐生 琴叶：中原麻衣,导演：元永慶太郎\n人物原案：西又葵\n演出：則座誠、浅見松雄\n作画监督：沈宏\n分镜：則座誠、元永慶太郎\n动画制作：AIC\n
踢向明天,4万,,,1992年4月14日,['运动'],179,1232,"已完结, 全52话",0,,脚本：アミノテツロー、岸間信明\n导演：アミノテツロー\n演出：アミノテツロー\n分镜：アミノテツロー、高村彰、鈴木敏明、加戸誉夫、小林哲也\n
特例措置团体斯特拉女子学院高等科C3部,4万,8.7,100,2013年7月4日,"['日常', '治愈', '社团']",1068,2.5万,"已完结, 全13话",0,大和由良：牧野由依\n鹿岛园罗：沢城みゆき\n初濑卡莉拉：茅野愛衣\n陆奥穗乃香：斎藤千和\n雾岛莲都：西崎莉麻\n日向八千代：米澤円\n香织：田中あいみ\n榛名凛：瀬戸麻沙美\n丁次郎：羽多野渉\n,导演：川尻将由\n脚本：高山カツヒコ\n分镜：大野木綾乃、吉田徹、越田知明\n演出：大野木綾乃、吉田徹、越田知明\n音乐：中川幸太郎\n人物原案：みどりとももか\n美术监督：松本浩樹\n色彩设计：高星晴美\n剪辑：平木大輔
放學後桌遊俱樂部（僅限港澳台地區）,4.1万,,,2019年10月3日,"['漫画改', '校园', '日常', '社团']",1038,3671,"连载中, 每周四 02:11更新",0,武笠美姬：宮下早紀\n高屋敷綾：高野麻里佳\n大野翠：富田美憂\n金城健：黑田崇矢,原作：中道裕大\n連載：月刊少年SUNDAY（小學館）\n導演：今泉賢一\n總編劇：前川淳\n角色設計：伊部由起子\n美術監督：芳賀瞳\n色彩設計：篠原愛子\n攝影監督：佐藤哲平\n編輯：梅津朋美\n後期錄音演出：稻葉順一\n配音演出：濱野一三\n音樂：片山修志（Team-MAX）\n動畫製作：LIDENFILMS
太阳之牙达格拉姆,4.1万,,,1981年10月23日,"['科幻', '热血']",1102,2219,"已完结, 全75话",0,科林·卡西姆：井上和彦,原作： 星山博之、高橋良輔\n导演： 高橋良輔、神田武幸\n脚本： 渡辺由自、星山博之、高橋良輔、五武冬史、富田祐弘、吉川惣司\n分镜： 今川泰宏、加瀬充子、高橋良輔、滝沢敏文、谷田部勝義、神田武幸、吉川惣司\n演出： 高橋良輔、谷田部勝義、神田武幸、安濃高志\n音乐： 冬木透\n人物设定： 塩山紀生、吉川惣司\n美术监督： 中村光毅\n作画监督： 谷口守泰、塩山紀生\n机械设定： 大河原邦男\n原案： 矢立肇\n主题歌作词： 高橋良輔\n音响监督： 浦上靖夫\n补间动画： 沖浦啓之\n动画制作： サンライズ
遥远时空中3 无尽的命运,4.1万,,,2010年1月3日,"['乙女', '奇幻', '架空', '穿越']",232,5051,"已完结, 全1话",0,春日望美：川上とも子\n源九郎義経：関智一\n有川将臣：三木眞一郎\n梶原朔：桑島法子\n武蔵坊弁慶：宮田幸季\n平敦盛：保志総一朗\nリズヴァーン：石田彰\n有川譲：中原茂\n梶原景时：井上和彦,企画·制作：コーエー\n总监督·人物设计：つなきあき\n监督：きみやしげる、木宮茂\n脚本：鷹村コージ\n人物原案：水野十子\n美术监督：柴田千佳子\n音乐：平野義久\n音响监督：本田保則\n撮影监督：松崎信也\n编集：坪根健太郎\n动画制作：ゆめ太カンパニー
BLUE DROP 天使们的戏曲,4.1万,9.4,130,2007年10月2日,['科幻'],2091,2.4万,"已完结, 全13话",0,若竹玛丽：矢島晶子\n千光寺荻乃：沢城みゆき,脚本：高橋ナツコ\n导演：大倉雅彦\n原作：吉富昭仁\n演出：羽生尚靖\n分镜：静野孔文、出合小都美、大倉雅彦、福田道生、羽生尚靖
Infini-T Force（僅限港澳台地區）,4.1万,,,2017年10月4日,['战斗'],507,1832,"已完结, 全12话",0,鷲尾健：關智一\n南城二：櫻井孝宏\n鎧武士：鈴村健一\n東鐵也：齊藤壯馬\n界堂笑：茅野愛衣\n拉賈·汗：安元洋貴\n達米安·格雷：平川大輔\n貝兒·琳：花澤香菜\nZ：斧篤,監督：鈴木清崇\n系列構成：大野敏哉\n套裝、機械設計：中北晃二\n角色原案：大暮維人\n英雄設計原案：佐藤敬一\n製作：龍之子\n3DCG製作：Digital Frontier
藍海少女～advance～（僅限台灣地區）,4.1万,,,2018年4月7日,"['治愈', '漫画改']",1475,3.1万,"已完结, 全12话",0,小日向光：鈴木繪理\n大木雙葉：茅野愛衣\n二宮愛：大西沙織\n二宮誠：梅原裕一郎\n火鳥真鬥：伊藤靜\n茶顧問：久保由利香\n小日向紀乃：井上喜久子\n小日向木靈：洲崎綾\n岬小鳥：加隈亞衣\n岬心：山本亞衣,總監督：佐藤順一\n監督：佐山聖子\n腳本：赤尾でこ、福田裕子\n人物設定：伊東葉子\n音樂製作：Flying Dog\n動畫製作：J.C.STAFF
侦探歌剧 夏日特别篇,4.1万,,,2011年8月25日,"['搞笑', '萝莉']",684,8万,"已完结, 全1话",0,柯蒂妮娅·格拉卡：橘田いずみ\n明智小衣：南條愛乃\n艾露克露·伯顿：佐々木未来\n让崎妮洛：徳井青空\n夏洛克·雪莉福德：三森すずこ\n远山咲：田村ゆかり\n长谷川平乃：新谷良子\n钱形次子：沢城みゆき\n亚森..,脚本：ふでやすかずゆき\n导演：森脇真琴\n原作：クロノギアクリエイティヴ、ブシロード\n人物原案：うさはらゆめ、たにはらなつき\n演出：沼田誠也\n分镜：森脇真琴\n音乐：原田勝通\n
赐予护女神的祝福,4.1万,,,2006年10月5日,"['萌系', '奇幻']",867,3.8万,"已完结, 全24话",0,鷹栖絢子：高橋美佳子\n周藤摩耶：小野大輔\n須藤汐音：能登麻美子\n广播：小菅真美,导演：川崎逸朗\n系列构成：岡田麿里\n演出：内田祐司、岡村正弘、畠山茂樹\n作画监督：神本兼利、烏宏明、細越裕治\n分镜：岡村正弘\n
电波少女 第二部,4.2万,,,2008年7月7日,"['科幻', '热血']",583,2.4万,"已完结, 全12话",0,斎橋由真：水野理紗\n海老原 千波美：橋本 まい\n巫光太郎：野村勝人\nアドル・ブリンベルケ：神谷浩史\n海老原啓介：塩屋浩三\n,脚本：花田十輝、佐藤卓哉\n导演：加藤敏幸\n原案：榊一郎\n机械设定：菅沼栄治\n原画：いまざきいつき\n系列构成：榊一郎\n演出：浅見松雄\n作画监督：遠藤省二\n
伊利亚：杰拉姆,4.2万,,,1994年6月23日,"['科幻', '原创']",218,3876,"已完结, 全6话",0,イリア:久川綾\nボブ:池田勝\nフジクロ:千葉繁\nコミマサ:坂本千夏\nサラ:こおろぎさとみ\nゼイラム:高木渉\nジャンバル:立木文彦\n广播:池本小百合\nDempadan:,脚本:アミノテツロー、荒川稔久\n导演:アミノテツロー\n原作:雨宮慶太\n演出:高橋ナオヒト、日下直義\n分镜:アミノテツロー、高橋ナオヒト、日下直義\n
裸狼,4.2万,,,2013年8月27日,['搞笑'],1494,1129,"已完结, 全52话",0,,
